longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,longitude^2,longitude latitude,longitude housing_median_age,longitude total_rooms,longitude total_bedrooms,longitude population,longitude households,longitude median_income,latitude^2,latitude housing_median_age,latitude total_rooms,latitude total_bedrooms,latitude population,latitude households,latitude median_income,housing_median_age^2,housing_median_age total_rooms,housing_median_age total_bedrooms,housing_median_age population,housing_median_age households,housing_median_age median_income,total_rooms^2,total_rooms total_bedrooms,total_rooms population,total_rooms households,total_rooms median_income,total_bedrooms^2,total_bedrooms population,total_bedrooms households,total_bedrooms median_income,population^2,population households,population median_income,households^2,households median_income,median_income^2,longitude^3,longitude^2 latitude,longitude^2 housing_median_age,longitude^2 total_rooms,longitude^2 total_bedrooms,longitude^2 population,longitude^2 households,longitude^2 median_income,longitude latitude^2,longitude latitude housing_median_age,longitude latitude total_rooms,longitude latitude total_bedrooms,longitude latitude population,longitude latitude households,longitude latitude median_income,longitude housing_median_age^2,longitude housing_median_age total_rooms,longitude housing_median_age total_bedrooms,longitude housing_median_age population,longitude housing_median_age households,longitude housing_median_age median_income,longitude total_rooms^2,longitude total_rooms total_bedrooms,longitude total_rooms population,longitude total_rooms households,longitude total_rooms median_income,longitude total_bedrooms^2,longitude total_bedrooms population,longitude total_bedrooms households,longitude total_bedrooms median_income,longitude population^2,longitude population households,longitude population median_income,longitude households^2,longitude households median_income,longitude median_income^2,latitude^3,latitude^2 housing_median_age,latitude^2 total_rooms,latitude^2 total_bedrooms,latitude^2 population,latitude^2 households,latitude^2 median_income,latitude housing_median_age^2,latitude housing_median_age total_rooms,latitude housing_median_age total_bedrooms,latitude housing_median_age population,latitude housing_median_age households,latitude housing_median_age median_income,latitude total_rooms^2,latitude total_rooms total_bedrooms,latitude total_rooms population,latitude total_rooms households,latitude total_rooms median_income,latitude total_bedrooms^2,latitude total_bedrooms population,latitude total_bedrooms households,latitude total_bedrooms median_income,latitude population^2,latitude population households,latitude population median_income,latitude households^2,latitude households median_income,latitude median_income^2,housing_median_age^3,housing_median_age^2 total_rooms,housing_median_age^2 total_bedrooms,housing_median_age^2 population,housing_median_age^2 households,housing_median_age^2 median_income,housing_median_age total_rooms^2,housing_median_age total_rooms total_bedrooms,housing_median_age total_rooms population,housing_median_age total_rooms households,housing_median_age total_rooms median_income,housing_median_age total_bedrooms^2,housing_median_age total_bedrooms population,housing_median_age total_bedrooms households,housing_median_age total_bedrooms median_income,housing_median_age population^2,housing_median_age population households,housing_median_age population median_income,housing_median_age households^2,housing_median_age households median_income,housing_median_age median_income^2,total_rooms^3,total_rooms^2 total_bedrooms,total_rooms^2 population,total_rooms^2 households,total_rooms^2 median_income,total_rooms total_bedrooms^2,total_rooms total_bedrooms population,total_rooms total_bedrooms households,total_rooms total_bedrooms median_income,total_rooms population^2,total_rooms population households,total_rooms population median_income,total_rooms households^2,total_rooms households median_income,total_rooms median_income^2,total_bedrooms^3,total_bedrooms^2 population,total_bedrooms^2 households,total_bedrooms^2 median_income,total_bedrooms population^2,total_bedrooms population households,total_bedrooms population median_income,total_bedrooms households^2,total_bedrooms households median_income,total_bedrooms median_income^2,population^3,population^2 households,population^2 median_income,population households^2,population households median_income,population median_income^2,households^3,households^2 median_income,households median_income^2,median_income^3,median_house_value
-122.03,38.0,25.0,3577.0,581.0,1753.0,593.0,5.7295,14891.3209,-4637.14,-3050.75,-436501.31,-70899.43000000001,-213918.59,-72363.79,-699.170885,1444.0,950.0,135926.0,22078.0,66614.0,22534.0,217.721,625.0,89425.0,14525.0,43825.0,14825.0,143.23749999999998,12794929.0,2078237.0,6270481.0,2121161.0,20494.4215,337561.0,1018493.0,344533.0,3328.8395,3073009.0,1039529.0,10043.8135,351649.0,3397.5935,32.827170249999995,-1817187.8894270002,565870.1942,372283.0225,53266254.8593,8651857.4429,26104485.5377,8830553.293699998,85319.82309655,-176211.32,-115928.5,-16587049.78,-2694178.34,-8128906.42,-2749824.02,-26568.49363,-76268.75,-10912532.75,-1772485.75,-5347964.75,-1809094.75,-17479.272125,-1561365185.8700001,-253607261.11,-765186796.43,-258845276.83,-2500934.255645,-41192568.83,-124286700.79,-42043361.99,-406218.284185,-374999288.27,-126853723.87,-1225646.561405,-42911727.47,-414608.334805,-4005.8995856074994,54872.0,36100.0,5165188.0,838964.0,2531332.0,856292.0,8273.398000000001,23750.0,3398150.0,551950.0,1665350.0,563350.0,5443.025,486207302.0,78973006.0,238278278.0,80604118.0,778788.017,12827318.0,38702734.0,13092254.0,126495.901,116774342.0,39502102.0,381664.913,13362662.0,129108.553,1247.4324694999998,15625.0,2235625.0,363125.0,1095625.0,370625.0,3580.9374999999995,319873225.0,51955925.0,156762025.0,53029025.0,512360.53750000003,8439025.0,25462325.0,8613325.0,83220.9875,76825225.0,25988225.0,251095.3375,8791225.0,84939.8375,820.6792562499999,45767461033.0,7433853749.0,22429510537.0,7587392897.0,73308545.7055,1207455697.0,3643149461.0,1232394541.0,11907258.8915,10992153193.0,3718395233.0,35926720.8895,1257848473.0,12153191.9495,117422.78798424998,196122941.0,591744433.0,200173673.0,1934055.7495,1785418229.0,603966349.0,5835455.6435,204308069.0,1974001.8235,19072.585915249998,5386984777.0,1822294337.0,17606805.0655,616440697.0,5955981.4055,57546.02944824999,208527857.0,2014772.9455,19466.511958249997,188.08327194737495,178300.0
-122.23,37.85,52.0,2800.0,411.0,1061.0,403.0,6.3434,14940.172900000001,-4626.405500000001,-6355.96,-342244.0,-50236.53,-129686.03,-49258.69,-775.353782,1432.6225000000002,1968.2,105980.0,15556.35,40158.85,15253.550000000001,240.09769,2704.0,145600.0,21372.0,55172.0,20956.0,329.8568,7840000.0,1150800.0,2970800.0,1128400.0,17761.52,168921.0,436071.0,165633.0,2607.1374,1125721.0,427583.0,6730.3474,162409.0,2556.3902,40.23872356,-1826137.3335670002,565485.5442650001,776888.9908,41832484.120000005,6140411.0619,15851523.4469,6020889.6787,94771.49277386001,-175109.44817500003,-240573.086,-12953935.4,-1901452.6605,-4908616.2355,-1864441.4165000003,-29347.140648700002,-330509.92,-17796688.0,-2612299.56,-6743673.5600000005,-2561451.88,-40318.39666400001,-958283200.0,-140662284.0,-363120884.0,-137924332.0,-2170990.5896,-20647213.830000002,-53300958.33,-20245321.59,-318670.404402,-137596877.83,-52263470.09,-822650.362702,-19851252.07,-312467.57414599997,-4918.3791807388,54224.76162500001,74496.37000000001,4011343.0,588807.8475,1520012.4725,577346.8675,9087.6975665,102346.40000000001,5510960.0,808930.2000000001,2088260.2000000002,793184.6,12485.079880000001,296744000.0,43557780.0,112444780.0,42709940.0,672273.532,6393659.850000001,16505287.350000001,6269209.05,98680.15059,42608539.85,16184016.55,254743.64909,6147180.65,96759.36907,1523.035686746,140608.0,7571200.0,1111344.0,2868944.0,1089712.0,17152.5536,407680000.0,59841600.0,154481600.0,58676800.0,923599.04,8783892.0,22675692.0,8612916.0,135571.1448,58537492.0,22234316.0,349978.0648,8445268.0,132932.2904,2092.41362512,21952000000.0,3222240000.0,8318240000.0,3159520000.0,49732256.0,472978800.0,1220998800.0,463772400.0,7299984.72,3152018800.0,1197232400.0,18844972.72,454745200.0,7157892.56,112668.425968,69426531.0,179225181.0,68075163.0,1071533.4714,462671331.0,175736613.0,2766172.7813999997,66750099.0,1050676.3721999999,16538.11538316,1194389981.0,453665563.0,7140898.591399999,172315949.0,2712330.0022,42693.28569716,65450827.0,1030225.2505999999,16216.20559468,255.250319030504,373600.0
-119.56,36.53,19.0,2746.0,495.0,1670.0,518.0,3.2019,14294.5936,-4367.526800000001,-2271.64,-328311.76,-59182.200000000004,-199665.2,-61932.08,-382.81916400000006,1334.4409,694.07,100311.38,18082.350000000002,61005.1,18922.54,116.96540700000001,361.0,52174.0,9405.0,31730.0,9842.0,60.8361,7540516.0,1359270.0,4585820.0,1422428.0,8792.4174,245025.0,826650.0,256410.0,1584.9405000000002,2788900.0,865060.0,5347.173000000001,268324.0,1658.5842,10.252163610000002,-1709061.610816,522181.5042080001,271597.2784,39252954.0256,7075823.832,23871971.312000003,7404599.484800001,45769.85924784001,-159545.75400400002,-82983.0092,-11993228.5928,-2161925.7660000003,-7293769.756,-2262378.8824,-13984.384060920002,-43161.16,-6237923.44,-1124461.8,-3793638.8000000003,-1176709.52,-7273.5641160000005,-901544092.96,-162514321.20000002,-548280639.2,-170065491.68,-1051221.424344,-29295189.0,-98834274.0,-30656379.6,-189495.48618000004,-333440884.0,-103426573.60000001,-639308.0038800001,-32080817.44,-198300.326952,-1225.7486812116003,48747.126077,25354.3771,3664374.7114000004,660548.2455000001,2228516.303,691240.3862000001,4272.746317710001,13187.33,1905916.22,343564.65,1159096.9000000001,359528.26,2222.342733,275455049.48,49654133.1,167520004.6,51961294.84,321187.007622,8950763.25,30197524.5,9366657.3,57897.87646500001,101878517.0,31600641.8,195332.22969000004,9801875.72,60588.080826000005,374.5115366733001,6859.0,991306.0,178695.0,602870.0,186998.0,1155.8859,143269804.0,25826130.0,87130580.0,27026132.0,167055.9306,4655475.0,15706350.0,4871790.0,30113.869500000004,52989100.0,16436140.0,101596.28700000001,5098156.0,31513.0998,194.79110859000005,20706256936.0,3732555420.0,12592661720.0,3905987288.0,24143978.1804,672838650.0,2269980900.0,704101860.0,4352246.613000001,7658319400.0,2375454760.0,14683337.058000002,736817704.0,4554472.2132,28152.441273060005,121287375.0,409191750.0,126922950.0,784545.5475000001,1380505500.0,428204700.0,2646850.6350000002,132820380.0,820999.179,5074.820986950001,4657463000.0,1444650200.0,8929778.910000002,448101080.0,2769835.614,17121.113228700004,138991832.0,859146.6156,5310.620749980001,32.82640266285901,95700.0
-115.55,32.79,23.0,1004.0,221.0,697.0,201.0,1.6351,13351.8025,-3788.8844999999997,-2657.65,-116012.2,-25536.55,-80538.34999999999,-23225.55,-188.935805,1075.1841,754.17,32921.159999999996,7246.59,22854.63,6590.79,53.614929,529.0,23092.0,5083.0,16031.0,4623.0,37.6073,1008016.0,221884.0,699788.0,201804.0,1641.6404,48841.0,154037.0,44421.0,361.3571,485809.0,140097.0,1139.6647,40401.0,328.6551,2.67355201,-1542800.7788749998,437805.603975,307091.4575,13405209.709999999,2950748.3525,9306206.3425,2683712.3024999998,21831.532267749997,-124237.52275499998,-87144.34349999999,-3804040.0379999992,-837343.4745,-2640852.4965,-761565.7845,-6195.20504595,-61125.95,-2668280.6,-587340.65,-1852382.05,-534187.65,-4345.523515,-116476248.8,-25638696.2,-80860503.39999999,-23318452.2,-189691.54822,-5643577.55,-17798975.349999998,-5132846.55,-41754.812905,-56135229.949999996,-16188208.35,-131688.256085,-4668335.55,-37976.096805,-308.9289347555,35255.286639,24729.234299999996,1079484.8364,237615.6861,749403.3177,216112.0041,1758.0335219099998,17345.91,757186.6799999999,166671.57,525656.49,151588.16999999998,1233.1433670000001,33052844.64,7275576.359999999,22946048.52,6617153.16,53829.388716,1601496.39,5050873.2299999995,1456564.5899999999,11848.899309,15929677.11,4593780.63,37369.605513,1324748.79,10776.600729,87.6657704079,12167.0,531116.0,116909.0,368713.0,106329.0,864.9679000000001,23184368.0,5103332.0,16095124.0,4641492.0,37757.7292,1123343.0,3542851.0,1021683.0,8311.2133,11173607.0,3222231.0,26212.2881,929223.0,7559.0673,61.491696229999995,1012048064.0,222771536.0,702587152.0,202611216.0,1648206.9616,49036364.0,154653148.0,44598684.0,362802.5284,487752236.0,140657388.0,1144223.3588,40562604.0,329969.7204,2684.24621804,10793861.0,34042177.0,9817041.0,79859.9191,107363789.0,30961437.0,251865.89870000002,8928621.0,72632.7771,590.85499421,338608873.0,97647609.0,794346.2959,28159497.0,229072.6047,1863.4657509699998,8120601.0,66059.67510000001,537.38395401,4.371524891551,59600.0
-117.16,34.06,33.0,2101.0,468.0,1997.0,412.0,2.8125,13726.4656,-3990.4696000000004,-3866.2799999999997,-246153.16,-54830.88,-233968.52,-48269.92,-329.5125,1160.0836000000002,1123.98,71560.06,15940.080000000002,68017.82,14032.720000000001,95.79375,1089.0,69333.0,15444.0,65901.0,13596.0,92.8125,4414201.0,983268.0,4195697.0,865612.0,5909.0625,219024.0,934596.0,192816.0,1316.25,3988009.0,822764.0,5616.5625,169744.0,1158.75,7.91015625,-1608192.709696,467523.418336,452973.3648,28839304.2256,6423985.9008,27411751.8032,5655303.827199999,38605.684499999996,-135915.39457600002,-131685.4968,-8383976.6296,-1867539.7728000002,-7968967.791200001,-1644073.4752,-11223.19575,-127587.23999999999,-8123054.279999999,-1809419.04,-7720961.16,-1592907.3599999999,-10873.9125,-517167789.15999997,-115199678.88,-491567860.52,-101415101.92,-692305.7625,-25660851.84,-109497267.36,-22590322.56,-154211.85,-467235134.44,-96395030.24,-658036.4625,-19887207.04,-135759.15,-926.75390625,39512.44741600001,38282.7588,2437335.6436,542919.1248000001,2316686.9492000006,477954.4432000001,3262.735125,37091.340000000004,2361481.98,526022.64,2244588.06,463079.76,3161.1937500000004,150347686.06,33490108.080000002,142905439.82000002,29482744.720000003,201262.66875,7459957.44,31832339.76,6567312.960000001,44831.475000000006,135831586.54000002,28023341.840000004,191300.11875000002,5781480.640000001,39467.025,269.419921875,35937.0,2287989.0,509652.0,2174733.0,448668.0,3062.8125,145668633.0,32447844.0,138458001.0,28565196.0,194999.0625,7227792.0,30841668.0,6362928.0,43436.25,131604297.0,27151212.0,185346.5625,5601552.0,38238.75,261.03515625,9274236301.0,2065846068.0,8815159397.0,1818650812.0,12414940.3125,460169424.0,1963586196.0,405106416.0,2765441.25,8378806909.0,1728627164.0,11800397.8125,356632144.0,2434533.75,16619.23828125,102503232.0,437390928.0,90237888.0,616005.0,1866388212.0,385053552.0,2628551.25,79440192.0,542295.0,3701.953125,7964053973.0,1643059708.0,11216275.3125,338978768.0,2314023.75,15796.58203125,69934528.0,477405.0,3258.984375,22.247314453125,117200.0
-122.02,37.01,20.0,1005.0,138.0,345.0,129.0,10.0968,14888.880399999998,-4515.9601999999995,-2440.4,-122630.09999999999,-16838.76,-42096.9,-15740.58,-1232.011536,1369.7400999999998,740.1999999999999,37195.049999999996,5107.38,12768.449999999999,4774.29,373.682568,400.0,20100.0,2760.0,6900.0,2580.0,201.936,1010025.0,138690.0,346725.0,129645.0,10147.284,19044.0,47610.0,17802.0,1393.3584,119025.0,44505.0,3483.396,16641.0,1302.4872,101.94537024,-1816741.1864079998,551037.4636039999,297777.608,14963324.802,2054665.4951999998,5136663.738,1920665.5716,150330.04762271998,-167135.68700199996,-90319.20399999998,-4538540.000999999,-623202.5076,-1558006.2689999999,-582558.8658,-45596.74694736,-48808.0,-2452602.0,-336775.2,-841938.0,-314811.6,-24640.23072,-123243250.5,-16922953.8,-42307384.5,-15819282.9,-1238171.59368,-2323748.88,-5809372.2,-2172200.04,-170017.591968,-14523430.5,-5430500.1,-425043.97992,-2030534.8199999998,-158929.488144,-12439.3740766848,50694.08110099999,27394.801999999996,1376588.8004999997,189024.13379999998,472560.33449999994,176696.4729,13829.99184168,14804.0,743901.0,102147.59999999999,255369.0,95485.79999999999,7473.65136,37381025.25,5132916.899999999,12832292.25,4798161.45,375550.98084,704818.44,1762046.0999999999,658852.02,51568.194384,4405115.25,1647130.0499999998,128920.48596,615883.4099999999,48205.051272,3772.9981525824,8000.0,402000.0,55200.0,138000.0,51600.0,4038.7200000000003,20200500.0,2773800.0,6934500.0,2592900.0,202945.68,380880.0,952200.0,356040.0,27867.168,2380500.0,890100.0,69667.92,332820.0,26049.744,2038.9074048,1015075125.0,139383450.0,348458625.0,130293225.0,10198020.42,19139220.0,47848050.0,17891010.0,1400325.192,119620125.0,44727525.0,3500812.98,16724205.0,1308999.636,102455.0970912,2628072.0,6570180.0,2456676.0,192283.4592,16425450.0,6141690.0,480708.64800000004,2296458.0,179743.2336,14068.46109312,41063625.0,15354225.0,1201771.62,5741145.0,449358.08400000003,35171.1527328,2146689.0,168020.8488,13150.95276096,1029.322014239232,500001.0
-122.04,37.59,14.0,1727.0,302.0,1116.0,273.0,5.3428,14893.761600000002,-4587.4836000000005,-1708.5600000000002,-210763.08000000002,-36856.08,-136196.64,-33316.92,-652.0353120000001,1413.0081000000002,526.26,64917.93000000001,11352.18,41950.44,10262.070000000002,200.83585200000005,196.0,24178.0,4228.0,15624.0,3822.0,74.79920000000001,2982529.0,521554.0,1927332.0,471471.0,9227.0156,91204.0,337032.0,82446.0,1613.5256000000002,1245456.0,304668.0,5962.5648,74529.0,1458.5844000000002,28.545511840000003,-1817634.6656640002,559856.4985440001,208512.66240000003,25721526.283200003,4497916.0032,16621437.945600003,4065996.9168,79574.38947648002,-172443.50852400003,-64224.7704,-7922584.177200002,-1385420.0472000001,-5119631.697600001,-1252383.0228000002,-24510.00737808001,-23919.84,-2950683.12,-515985.12000000005,-1906752.9600000002,-466436.88,-9128.494368000001,-363987839.16,-63650450.160000004,-235211597.28,-57538320.84,-1126064.9838240002,-11130536.16,-41131385.28,-10061709.84,-196914.66422400004,-151995450.24,-37181682.72,-727671.408192,-9095519.16,-178005.64017600004,-3483.6942649536004,53114.97447900001,19782.113400000002,2440264.9887000006,426728.44620000006,1576917.0396000003,385751.2113000001,7549.419676680002,7367.64,908851.0200000001,158930.52000000002,587306.16,143668.98,2811.701928000001,112113265.11000001,19605214.860000003,72448409.88000001,17722594.89,346843.51640400005,3428358.3600000003,12669032.88,3099145.14,60652.42730400001,46816691.04000001,11452470.120000001,224132.81083200002,2801545.1100000003,54828.18759600001,1073.0257900656002,2744.0,338492.0,59192.0,218736.0,53508.0,1047.1888000000001,41755406.0,7301756.0,26982648.0,6600594.0,129178.21840000001,1276856.0,4718448.0,1154244.0,22589.3584,17436384.0,4265352.0,83475.9072,1043406.0,20420.181600000004,399.63716576,5150827583.0,900723758.0,3328502364.0,814230417.0,15935055.941200001,157509308.0,582054264.0,142384242.0,2786558.7112000003,2150902512.0,526161636.0,10297349.4096,128711583.0,2518975.2588000004,49298.09894768,27543608.0,101783664.0,24898692.0,487284.73120000004,376127712.0,92009736.0,1800694.5696,22507758.0,440492.48880000005,8620.74457568,1389928896.0,340009488.0,6654222.3168,83174364.0,1627780.1904000002,31856.791213440003,20346417.0,398193.54120000004,7792.924732320001,152.51296065875204,243600.0
-119.35,36.32,10.0,3817.0,719.0,1686.0,714.0,3.8235,14244.422499999999,-4334.7919999999995,-1193.5,-455558.94999999995,-85812.65,-201224.09999999998,-85215.9,-456.334725,1319.1424,363.2,138633.44,26114.08,61235.520000000004,25932.48,138.86952,100.0,38170.0,7190.0,16860.0,7140.0,38.235,14569489.0,2744423.0,6435462.0,2725338.0,14594.299500000001,516961.0,1212234.0,513366.0,2749.0965,2842596.0,1203804.0,6446.421,509796.0,2729.9790000000003,14.61915225,-1700071.8253749998,517357.42519999994,142444.225,54370960.68249999,10241739.777499998,24016096.334999997,10170517.665,54463.54942875,-157439.64544,-43347.92,-16545901.064,-3116715.448,-7308459.312,-3095041.488,-16574.077212,-11935.0,-4555589.5,-858126.5,-2012241.0,-852159.0,-4563.34725,-1738868512.1499999,-327546885.05,-768072389.6999999,-325269090.3,-1741829.645325,-61699295.349999994,-144680127.9,-61270232.099999994,-328104.667275,-339263832.59999996,-143674007.4,-769380.34635,-60844152.599999994,-325822.99365,-1744.7958210375,47911.251968,13191.423999999999,5035166.540800001,948463.3856,2224074.0864000004,941867.6736,5043.7409664,3632.0,1386334.4,261140.8,612355.2,259324.8,1388.6951999999999,529163840.48,99677443.36,233735979.84,98984276.16,530064.95784,18776023.52,44028338.88,18645453.12,99847.18488,103243086.72,43722161.28,234134.01072000002,18515790.72,99152.83728,530.96760972,1000.0,381700.0,71900.0,168600.0,71400.0,382.35,145694890.0,27444230.0,64354620.0,27253380.0,145942.995,5169610.0,12122340.0,5133660.0,27490.965,28425960.0,12038040.0,64464.21000000001,5097960.0,27299.79,146.19152250000002,55611739513.0,10475462591.0,24564158454.0,10402615146.0,55706441.1915,1973240137.0,4627097178.0,1959518022.0,10493301.3405,10850188932.0,4594919868.0,24605988.957000002,1945891332.0,10420329.843,55801.30413825,371694959.0,871596246.0,369110154.0,1976600.3835,2043826524.0,865535076.0,4634976.699,366543324.0,1962854.9010000003,10511.17046775,4792616856.0,2029613544.0,10868665.806,859516056.0,4602744.5940000005,24647.8906935,363994344.0,1949205.0060000003,10438.074706500001,55.89632862787501,94600.0
-121.3,38.13,27.0,1004.0,192.0,470.0,192.0,2.8942,14713.689999999999,-4625.169,-3275.1,-121785.2,-23289.6,-57011.0,-23289.6,-351.06646,1453.8969000000002,1029.51,38282.520000000004,7320.960000000001,17921.100000000002,7320.960000000001,110.35584600000001,729.0,27108.0,5184.0,12690.0,5184.0,78.1434,1008016.0,192768.0,471880.0,192768.0,2905.7768,36864.0,90240.0,36864.0,555.6864,220900.0,90240.0,1360.2740000000001,36864.0,555.6864,8.37639364,-1784770.5969999998,561032.9996999999,397269.63,14772544.76,2825028.48,6915434.3,2825028.48,42584.361598,-176357.69397000002,-124879.563,-4643669.676,-888032.4480000001,-2173829.43,-888032.4480000001,-13386.164119800002,-88427.7,-3288200.4,-628819.2,-1539297.0,-628819.2,-9478.79442,-122272340.8,-23382758.4,-57239044.0,-23382758.4,-352470.72584,-4471603.2,-10946112.0,-4471603.2,-67404.76032,-26795170.0,-10946112.0,-165001.2362,-4471603.2,-67404.76032,-1016.056548532,55437.08879700001,39255.2163,1459712.4876000003,279148.20480000007,683331.5430000002,279148.20480000007,4207.8684079800005,27796.77,1033628.04,197665.92,483869.7,197665.92,2979.6078420000003,38435650.080000006,7350243.840000001,17992784.400000002,7350243.840000001,110797.26938400001,1405624.32,3440851.2,1405624.32,21188.322432000004,8422917.0,3440851.2,51867.24762000001,1405624.32,21188.322432000004,319.39188949320004,19683.0,731916.0,139968.0,342630.0,139968.0,2109.8718,27216432.0,5204736.0,12740760.0,5204736.0,78455.9736,995328.0,2436480.0,995328.0,15003.5328,5964300.0,2436480.0,36727.398,995328.0,15003.5328,226.16262828,1012048064.0,193539072.0,473767520.0,193539072.0,2917399.9072000002,37011456.0,90600960.0,37011456.0,557909.1456,221783600.0,90600960.0,1365715.0960000001,37011456.0,557909.1456,8409.89921456,7077888.0,17326080.0,7077888.0,106691.78880000001,42412800.0,17326080.0,261172.608,7077888.0,106691.78880000001,1608.26757888,103823000.0,42412800.0,639328.78,17326080.0,261172.60800000004,3936.9050108,7077888.0,106691.78880000001,1608.26757888,24.242958472888,116700.0
-118.12,34.14,52.0,2337.0,352.0,981.0,328.0,5.8692,13952.334400000002,-4032.6168000000002,-6142.24,-276046.44,-41578.240000000005,-115875.72,-38743.36,-693.269904,1165.5396,1775.28,79785.18000000001,12017.28,33491.340000000004,11197.92,200.374488,2704.0,121524.0,18304.0,51012.0,17056.0,305.1984,5461569.0,822624.0,2292597.0,766536.0,13716.3204,123904.0,345312.0,115456.0,2065.9584,962361.0,321768.0,5757.6852,107584.0,1925.0976,34.44750864,-1648049.7393280002,476332.696416,725521.3888,32606605.4928,4911221.708800001,13687240.046400001,4576365.6832,81889.04106048,-137673.53755200002,-209696.0736,-9424225.461600002,-1419481.1136,-3955997.0808000006,-1322698.3104,-23668.234522560004,-319396.48000000004,-14354414.88,-2162068.48,-6025537.44,-2014654.72,-36050.035008,-645120530.28,-97168346.88000001,-270801557.64,-90543232.32000001,-1620171.7656480002,-14635540.48,-40788253.440000005,-13637662.72,-244031.006208,-113674081.32000001,-38007236.160000004,-680097.775824,-12707822.08,-227392.52851200002,-4068.9397205568002,39791.521944,60608.0592,2723866.0452000005,410269.9392,1143394.3476000002,382296.9888,6840.7850203200005,92314.56,4148829.36,624898.56,1741549.68,582291.84,10419.473376,186457965.66,28084383.36,78269261.58,26169539.04,468275.17845600005,4230082.5600000005,11788951.68,3941667.84,70531.819776,32855004.54,10985159.52,196567.372728,3672917.7600000002,65722.832064,1176.0379449696002,140608.0,6319248.0,951808.0,2652624.0,886912.0,15870.3168,284001588.0,42776448.0,119215044.0,39859872.0,713248.6608000001,6443008.0,17956224.0,6003712.0,107429.8368,50042772.0,16731936.0,299399.6304,5594368.0,100105.0752,1791.27044928,12763686753.0,1922472288.0,5357799189.0,1791394632.0,32055040.774800003,289563648.0,806994144.0,269820672.0,4828144.7808,2249037657.0,751971816.0,13455710.3124,251423808.0,4498953.0912,80503.82769168001,43614208.0,121549824.0,40640512.0,727217.3568,338751072.0,113262336.0,2026705.1904,37869568.0,677634.3552,12125.523041280001,944076141.0,315654408.0,5648289.1811999995,105539904.0,1888520.7456,33793.00597584,35287552.0,631432.0128,11298.78283392,202.179317709888,490400.0
-118.36,33.87,22.0,2114.0,541.0,1300.0,538.0,3.4208,14009.0896,-4008.8531999999996,-2603.92,-250213.04,-64032.76,-153868.0,-63677.68,-404.88588799999997,1147.1769,745.14,71601.18,18323.67,44031.0,18222.059999999998,115.86249599999998,484.0,46508.0,11902.0,28600.0,11836.0,75.2576,4468996.0,1143674.0,2748200.0,1137332.0,7231.571199999999,292681.0,703300.0,291058.0,1850.6527999999998,1690000.0,699400.0,4447.04,289444.0,1840.3904,11.70187264,-1658115.845056,474487.86475199996,308199.9712,29615215.4144,7578917.4736,18211816.48,7536890.2048,47922.29370367999,-135779.857884,-88194.7704,-8474715.6648,-2168789.5812,-5211509.16,-2156763.0215999996,-13713.485026559998,-57286.24,-5504686.88,-1408720.72,-3385096.0,-1400908.96,-8907.489536,-528950366.56,-135365254.64,-325276952.0,-134614615.52,-855928.7672319999,-34641723.16,-83242588.0,-34449624.88,-219043.26540799998,-200028400.0,-82780984.0,-526351.6544,-34258591.839999996,-217828.607744,-1385.0336456704,38854.881602999994,25237.891799999998,2425131.9665999995,620622.7028999999,1491329.97,617181.1721999999,3924.262739519999,16393.079999999998,1575225.96,403120.74,968681.9999999999,400885.31999999995,2548.9749119999997,151364894.51999998,38736238.379999995,93081534.0,38521434.839999996,244933.31654399997,9913105.469999999,23820771.0,9858134.459999999,62681.61033599999,57240299.99999999,23688678.0,150621.2448,9803468.28,62334.02284799999,396.34242631679996,10648.0,1023176.0,261844.0,629200.0,260392.0,1655.6671999999999,98317912.0,25160828.0,60460400.0,25021304.0,159094.56639999998,6438982.0,15472600.0,6403276.0,40714.3616,37180000.0,15386800.0,97834.88,6367768.0,40488.5888,257.44119808,9447457544.0,2417726836.0,5809694800.0,2404319848.0,15287541.5168,618727634.0,1486776200.0,615296612.0,3912280.0191999995,3572660000.0,1478531600.0,9401042.56,611884616.0,3890585.3056,24737.758760959998,158340421.0,380485300.0,157462378.0,1001203.1647999999,914290000.0,378375400.0,2405848.64,156589204.0,995651.2064,6330.713098239999,2197000000.0,909220000.0,5781152.0,376277200.0,2392507.52,15212.434432,155720872.0,990130.0352,6295.60748032,40.029765926912,290000.0
